row_id,feature_a,feature_b,feature_c,is_premium,had_complaint,outcome
1548,-0.18324614978010287,0.5843747573587427,0.6784864229952227,1,0,0
1549,-0.45382990958782865,0.24514299528468766,0.7343741435271198,0,1,0
1550,-1.4471801852174861,-0.6174122777502616,0.9679418681232258,1,1,0
1551,-0.4882663399387123,-0.7088292366604578,0.3804042748515686,0,0,0
1552,-0.06840680224274365,-0.6940298651244503,0.8887291676338572,0,0,0
1553,-0.08762175939171193,-0.20746590973530074,0.8867703560031881,0,0,0
1554,-0.6777937008113901,-0.4146141987490028,0.6201529906064697,0,1,1
1555,1.0187202867963066,1.1194049918680848,0.8474625356648309,0,1,0
1556,1.0881747994255448,0.6713932206398621,0.8037582379160748,0,1,0
1557,0.16317584918846034,-0.1703524751863001,0.12145008588487405,1,0,0
1558,0.2543853006220428,0.8189099276203974,0.6118774900336964,0,0,0
1559,0.5759384916184497,1.7590686987453814,0.9346346802923058,0,1,0
1560,1.452413109410075,-1.6155473707563157,0.5010785278481936,1,1,0
1561,-1.673052745140713,-1.54435681861213,0.32097640620212853,0,1,0
1562,-1.6962241453281963,1.2992028118854022,0.2891334396958052,1,0,1
1563,1.1715450370084333,1.693199081505561,0.5024367757198986,0,0,0
1564,0.5365276612512443,0.28643922089650964,0.1259376874135255,0,0,0
1565,-0.5769050692907528,-0.6244333535510145,0.49133926195675803,0,1,0
1566,-1.6073452949986191,-1.177382096970234,0.6073803692131905,0,0,0
1567,-0.7795489859341029,0.6367822489116769,0.1625809113480542,1,0,0
1568,0.9874248225852578,0.9591378560826305,0.8956632552033985,0,0,0
1569,-1.5483806270931622,1.256440291354185,0.32067912614615957,0,0,0
1570,1.4355165737997975,-0.8184839747548887,0.5115797784544147,0,0,0
1571,0.33000827333557725,-1.3838109434222496,0.38016223134485994,0,1,0
1572,-0.8392581853046649,0.9956680781406175,0.3172046723658275,0,0,1
1573,-1.1559777743689352,0.6291716914672695,0.8077788677901431,0,0,0
1574,0.02243056528076011,-0.9040161963947949,0.04536143523698721,1,1,0
1575,-1.2062366171513446,0.7409323951197038,0.14641688945620335,0,0,0
1576,-0.10071186339888519,-0.654143754581012,0.09394299390888738,0,0,0
1577,1.315562033634015,0.596455409760541,0.3946594043267827,0,0,0
1578,0.8438922160072747,-0.5711278432953691,0.27379301285426993,1,0,0
1579,0.10130825275020483,-0.5655624519193015,0.9535313692742512,0,0,0
1580,0.3871090066465534,-0.2081493307156292,0.12309762499132315,0,1,1
1581,-1.2056153606394402,0.6884587010466071,0.48727975283083025,0,1,0
1582,0.3086069720180608,-1.8565839857195123,0.3927090359465345,0,1,0
1583,-0.8053151236280578,-0.12076141723578374,0.3277526707121169,0,0,0
1584,-1.4755292765526649,1.1161575728064401,0.16502528696326868,1,0,0
1585,0.3832157867812817,-0.41422052131277015,0.46966598161907713,1,1,0
1586,-0.14660541154730933,-1.259267596303194,0.14596480415579605,1,0,1
1587,0.1411091722251268,1.652496379859708,0.8777705225686918,0,0,0
1588,0.8354509843835001,-0.7089723072935203,0.39501480750394846,0,1,1
1589,1.1824651126877634,-1.3536469918210705,0.24198199418522703,0,0,0
1590,-0.7476956794507514,0.7115249601685724,0.45745816679092943,1,1,0
1591,-0.3925988358785656,1.3508842886721153,0.9861288378169834,0,0,1
1592,-0.9699855336831916,-0.3346102388191601,0.4756009863693432,0,1,0
1593,1.4459772241351025,0.5775504422972697,0.3285510283938081,1,1,0
1594,-0.38631631959935314,1.114664500065255,0.7783740479321273,0,1,1
1595,-0.08057830631987055,0.8188601971558023,0.16304577834013623,0,1,0
1596,-0.0602281533533304,-1.254189486703703,0.45668224811441716,0,0,0
1597,-0.510382161221044,0.1464032985742414,0.6126903196835984,1,1,0
1598,0.5143791041223736,-0.6670074254809648,0.7317544563897963,0,1,0
1599,1.5202481631369227,0.9160117992354156,0.5663427705570352,0,1,0
1600,0.2763483653699252,0.8700929078548985,0.8219211586610294,1,1,0
1601,0.7719066674296285,-0.16563978670736482,0.38938626321644765,0,1,0
1602,0.659002040369932,0.3266064471165383,0.8457467777713269,0,0,0
1603,-1.242397032337887,-1.1014322020423275,0.38654634249397124,0,1,1
1604,1.100793372479547,-0.8697300074021833,0.7966201902827551,1,1,0
1605,0.3034587700882584,-0.9663273079350256,0.5452541036654991,1,1,1
1606,0.2905375388302462,1.3383343953961422,0.00120773206208169,0,0,0
1607,1.6311966873025876,-0.9234262599814991,0.7011989276103026,1,0,0
1608,1.1792741613084001,0.42609551247964267,0.8145664160530856,0,1,0
1609,1.0708630290341221,0.44825878742706204,0.10372321747722757,0,0,0
1610,0.8635697560507869,0.9692045874142073,0.8987517604270585,1,1,0
1611,0.46910607895199097,0.05111583693218622,0.5003384987591345,1,1,0
1612,0.27055852258766333,1.247327032504297,0.8254185611590181,0,1,0
1613,-0.9888833813547131,-0.12139060190789358,0.6687921949557349,0,1,0
1614,1.229061988914999,-1.1966300330755026,0.8939666749048965,1,0,0
1615,0.6711423672879061,-0.14434433412580705,0.450629308198371,1,1,0
1616,-0.7678465705335127,-0.6628202726561626,0.8597316484286013,1,1,0
1617,0.7751117888937468,1.4808675189082654,0.4837516484008284,1,0,0
1618,0.37197088351866925,-1.2206394242344414,0.5463432789959362,1,0,0
1619,0.6050645026398072,-1.1505037417496318,0.5232353734364612,0,0,0
1620,-0.5106233618937022,-0.6320133344696056,0.9941799491539303,1,0,0
1621,-0.20098721430861083,-0.022507884165436965,0.4781099686956264,0,1,0
1622,-1.1951409163684905,-0.09988870719005412,0.6862421337078259,0,0,0
1623,1.8273472152882793,-0.5496037664199119,0.6491331558961757,1,0,0
1624,1.9730112613378783,0.9927149831085194,0.4960253085404601,0,0,0
1625,-0.2824779276221455,-2.180826974051014,0.8905683125286785,1,1,0
1626,0.02380097305370471,-1.7172488219804725,0.8571112991699413,0,1,0
1627,0.15958929977479522,-0.7960790518756605,0.6561257632886421,1,1,0
1628,-0.3592748315540826,-0.6955048741287078,0.9111566136329172,1,0,0
1629,-0.1623291075169455,-0.26962881347757506,0.8839565141139964,0,1,0
1630,-0.21854551711829084,-0.119740599985232,0.18267857312924163,0,0,1
1631,-0.9041420812060155,0.08012599020242032,0.8423266860128888,0,1,0
1632,1.0358584332388514,1.6887605926401767,0.6132972172858462,0,0,0
1633,-1.6744005331298129,-0.011767058356973566,0.8832763946989849,0,1,0
1634,-0.2598992619964832,-0.3656083922998021,0.552532044435511,0,1,0
1635,-0.04678509229668117,-1.1403718715400801,0.8970736373192435,1,0,0
1636,1.3874639593044031,0.824626831711829,0.424547057512351,1,1,1
1637,1.1539293493653426,0.34566546524381087,0.0983439899418116,0,1,0
1638,0.4081376857556855,-0.12720110714644237,0.5948190675396554,0,0,0
1639,0.7922145175370593,0.6630516661950836,0.5606811177997895,1,1,0
1640,-1.1260213740187903,-0.0020719532946697136,0.9035931395676582,0,0,0
1641,-0.029410793328344908,-1.2264961927767348,0.18828427915222679,1,1,0
1642,0.46918424818555476,0.20452468993646733,0.6446686543770662,1,0,0
1643,0.10471604378018894,0.4552822328392599,0.1588915293949703,0,1,0
1644,0.9637837468944824,-0.12757382551720267,0.3150501382443296,0,0,0
1645,0.6837511761447985,-0.475058758252873,0.7335449605468547,1,0,0
1646,0.9410930872614373,0.4680133876475453,0.17297196531537828,1,1,0
1647,0.29344607549304424,0.603932944049522,0.7747641503648163,0,1,0
1648,0.2119611484178427,-0.824881632407289,0.6846209817320531,1,0,0
1649,0.33722033527295603,-1.124314818150424,0.2924924400380262,1,0,0
1650,0.5163274589690565,-0.3276522954552967,0.462115708534243,1,1,1
1651,0.6990700673835524,0.4447768984299797,0.024333081850989924,1,1,1
1652,0.19051471327177066,-0.16440289300939703,0.6843797200905569,1,0,0
1653,0.7722683375403361,-0.04547061593580905,0.39435355573206776,1,1,0
1654,0.29804735766931745,1.4359703294546151,0.8773592727609667,1,1,0
1655,-2.160487113707751,-0.20830580260559775,0.41225526639500265,1,1,0
1656,0.3768118292290621,-0.8804353717210919,0.6542252008660987,1,0,0
1657,1.0098838973940298,-1.3747668476220276,0.3164678437683599,0,1,0
1658,1.0628844524826555,-0.1649873570074694,0.5743763556017346,1,0,0
1659,-0.1123156550197796,0.885670820074489,0.8465945358559249,1,1,0
1660,0.1217480331005378,-0.2904328634967192,0.3625438731566071,0,0,0
1661,-0.37159143808546147,0.1145310060003883,0.8332208800274395,0,0,0
1662,-1.0184242302039108,-0.12433482617386216,0.7462533669621372,1,1,0
1663,0.3687024371248005,1.2639647889441117,0.38064766188565824,0,0,0
1664,0.5329306915894625,-0.18954217665652803,0.24828946055828693,0,0,0
1665,0.03365911377766705,0.13973559842448915,0.37381925715853936,0,0,0
1666,-1.1662998842348937,1.2342327091777683,0.283403964951644,1,1,0
1667,0.5958275832793883,0.3495391080335646,0.7888779204924149,1,0,0
1668,1.2555081167457822,-0.2641192716361144,0.2502178396859812,1,1,1
1669,-0.7215343400966124,-2.134739976924232,0.7526364690471293,0,0,0
1670,1.2567495718363852,0.748354317527868,0.5432043043784863,1,1,0
1671,1.5904900791269871,-1.3666159070664676,0.2021466782670187,0,0,0
1672,-0.2590206712206425,1.3492915572302282,0.9560887441946815,1,1,0
1673,0.07410322492013968,-1.204068803117949,0.35356351693226573,0,1,1
1674,-0.20394736728005136,2.40415590710903,0.8109326936317993,0,0,0
1675,-0.590678770700521,1.2139617786070604,0.9439692246545676,1,1,0
1676,-0.9596395449654713,0.7132343587227551,0.820701512377205,1,1,0
1677,0.5767928846921053,0.9731234320489548,0.7542038469534967,0,1,0
1678,-0.8262794299407933,-0.1920584802953951,0.748314984890652,1,1,1
1679,0.9276934104667599,-0.2463679266295362,0.3900299635066441,0,0,0
1680,0.8742780749687058,-0.5922753128171988,0.5658586958179084,0,1,0
1681,0.6764314455199558,-1.9155920289157404,0.6581869314004754,0,0,0
1682,1.5988945271521335,-0.09601376144932358,0.2951584233756548,1,1,0
1683,-0.2308389841668451,-0.013998391178659635,0.2855050110378472,1,0,0
1684,-0.5176006469022928,0.3299059447103293,0.9219318344790657,0,0,0
1685,-0.764878437043077,-1.8960716928006367,0.6058110317936359,0,0,0
1686,0.16627302186887022,-0.01645461970826244,0.06759461998792438,1,0,0
1687,0.0762466474088917,-0.15727887956158224,0.9060311099431453,1,0,0
1688,0.519258365152137,-1.102041379282674,0.11536913247743719,0,1,0
1689,1.5304635155026605,0.09741315413515583,0.8185382981815071,0,0,0
1690,0.8920944834218577,-0.8865343663613359,0.23369995251404685,1,1,1
1691,0.3900796791430359,1.4342648595822718,0.02542283427366343,0,0,0
1692,-0.287947458388445,-0.647396029805159,0.3764387451746062,0,1,0
1693,-1.1956730128458646,-0.34150366977752966,0.3041821837502534,0,1,0
1694,0.6086190325472937,-1.198602518336461,0.4992076841735221,1,1,0
1695,0.7871451661250667,-1.178409497370714,0.2166700154696347,1,0,0
1696,-1.0654723323610567,-0.9915714172849833,0.24247789518411944,1,0,0
1697,-0.08292902468409953,-0.4223180628202767,0.023217085080289968,0,0,0
1698,-1.2478560288856977,0.14820667977493643,0.30817922444119006,1,1,0
1699,0.7512279991021966,0.610630167900893,0.8030610568173859,1,0,1
1700,-1.3089086876278886,-0.8793794487145549,0.2858548437925844,1,1,0
1701,1.5644657141610454,-0.8754519059624676,0.9966674957141393,1,0,0
1702,0.31458962569980864,0.035224906754387685,0.8777798398155379,1,0,0
1703,-0.016235825602067898,-0.8783251715030518,0.9354336395251421,0,0,0
1704,1.6922876032361267,-1.0239214184551317,0.12314878699063414,0,1,0
1705,0.31311423127760496,-1.377230888994397,0.4195570851931236,0,1,0
1706,1.7992613140065445,0.7609280154400617,0.24146609467802338,0,1,0
1707,-0.1293886087131007,-1.0346180320860732,0.3512240733781602,1,0,0
1708,-1.1656197688503191,-0.3894355031358182,0.20089128507895693,0,1,0
1709,-0.13074469634617256,0.9004693235133008,0.7153776226435469,0,0,0
1710,0.0325028383701079,-0.8564808702490245,0.6485370441023232,0,1,0
1711,-0.697639523664809,0.5485087749604383,0.243687875051111,0,1,0
1712,-0.05706254522304754,-0.9398282148123713,0.4117860096656941,1,1,0
1713,-1.8255612401865455,0.014374686059959353,0.06409230637195551,1,1,0
1714,1.4626681405181634,2.1001410074667852,0.9454721641096037,0,0,0
1715,-0.3698468810017089,0.6196893126168762,0.19512719160722092,1,0,0
1716,-0.7322299247479944,0.5682248295125154,0.9536518527707442,0,0,0
1717,0.3670772372000202,-0.2868906639202286,0.7182421583147096,1,0,0
1718,1.9679810216788431,2.2206853511961064,0.5972139433623479,0,1,0
1719,-1.3952451089881113,0.05194736939193365,0.8421543945679661,0,1,0
1720,-1.2118153360323276,-0.608780045784735,0.258573773193728,0,1,0
1721,0.34445970048912034,-0.5933113163472294,0.49529202106128245,1,0,0
1722,0.5235258302541829,-1.9774634534505755,0.7626852993207575,1,1,0
1723,-1.6490401240786632,-0.27226826427869144,0.9322302290494546,1,0,0
1724,-1.740755576337942,0.8135878184937562,0.8826098914278785,1,1,0
1725,-0.10828218718817113,-0.5639812098590865,0.6991698590008281,0,1,0
1726,1.1815853100391087,-0.9864681254845211,0.9387291390409741,0,1,0
1727,0.603617627393053,0.39975048508531674,0.6053019639705406,0,1,0
1728,-0.911393427768656,1.9768157044733332,0.8809133986061024,0,1,0
1729,0.49527056477394443,-1.5391698367429265,0.5966993400678008,1,0,0
1730,-0.6618171571996657,-1.300957641132724,0.0733823173609468,1,1,0
1731,2.4336725293456336,-0.17106728113803993,0.5410757535626478,1,1,1
1732,-0.6091754558361939,1.2026464332575135,0.8771684404840437,0,1,1
1733,0.5815537118375175,-1.646865765241551,0.937439648722341,0,1,0
1734,-1.471104445844039,-0.7165442970606053,0.6611091514100326,1,1,0
1735,-1.57316583804799,0.7020593630625876,0.4071963573726285,1,1,0
1736,-0.17209300636319444,-0.28215573371223346,0.18080839597312992,0,0,0
1737,-1.1446484021079903,-1.1834595925741256,0.4602044242247888,1,0,0
1738,-0.49398392430050947,0.5735504060211719,0.7473077552790207,0,1,0
1739,-0.28781238785522334,-0.4458085501358596,0.05239094359000995,1,1,0
1740,-0.625959308801041,-1.2005795700523547,0.051518158049636775,0,1,1
1741,-0.43945693606540875,0.4163019491326826,0.9689526354228849,1,0,1
1742,-0.3655911207369629,-0.2418618035097413,0.47857793547055605,0,0,0
1743,-1.433492109501283,0.07599719831200125,0.7169467702902396,1,1,0
1744,0.05754432552169286,0.49739804741215105,0.09374377503898124,1,1,1
1745,-1.5849915329573003,1.2842754856647527,0.17065479481068657,0,0,0
1746,-1.243323431994745,0.7099203323061904,0.7932329410681225,0,0,0
1747,-1.4453612686724284,-0.17163036683236949,0.2343945828868299,1,0,0
1748,-2.278848690875248,0.512413657797593,0.19662794242352433,1,1,0
1749,1.0463538418175695,0.0235021798991114,0.1217171744526725,1,0,1
1750,0.0544398415966072,1.9502117062422077,0.9323142614166807,0,0,0
1751,0.265810768783144,1.8389985077147446,0.07928528204900187,1,1,0
1752,0.18824218751188085,0.03154333385451376,0.45393112952998416,0,0,0
1753,-0.7406341888970434,0.1608851368924221,0.45993357585022676,1,0,0
1754,-0.0092189944035927,1.2611578334210565,0.4013243006100634,1,0,0
1755,1.050534775521035,-2.5397958666647855,0.06010056840482203,0,1,0
1756,2.1436602424343993,-0.6848414063696331,0.06926508942055609,0,1,0
1757,1.1049010499432241,-0.6755338831774188,0.8652270551535041,1,0,0
1758,0.5571632653023724,0.530737040687487,0.8066093778333432,0,1,0
1759,-0.572716770332511,0.37253635411507935,0.9356607625024005,1,0,0
1760,-0.7262947557238764,-0.637147527678796,0.9724838709463571,1,0,0
1761,-0.04251379910277336,-0.2682837847002984,0.297664579151948,1,1,0
1762,0.5738691116937938,0.4128423767079496,0.5248581416508429,1,1,0
1763,0.42623712089737825,1.0172009611468689,0.7395125499994913,1,1,0
1764,1.4337485705498705,1.224596850150098,0.5359181130982358,1,0,0
1765,0.30491041074636205,-0.3322133903508844,0.45693508303602703,0,0,0
1766,-0.09731510520021827,-0.6776058394062158,0.9741017502349733,1,1,0
1767,0.18260330404107097,0.20656852307544696,0.03549232621700937,1,1,0
1768,-0.08190948513306193,0.543327398044551,0.5590948909564321,0,0,0
1769,0.4407866007088975,-2.0457608871532895,0.8159202588473199,1,0,0
1770,-0.685673111137815,-0.6368131556649387,0.28569408068516433,0,0,1
1771,0.7966204702061991,-1.3275516649232204,0.4946485977707984,0,0,0
1772,1.1448123522636129,1.3776247456555977,0.2725267648233485,0,0,0
1773,-0.15384537729319528,-0.04539288946789332,0.9635660697014568,0,1,0
1774,-0.8832246659036442,0.46364824615783684,0.7233027848121873,0,0,0
1775,0.8981598819329868,0.885455206943769,0.18244616177614092,0,0,0
1776,-0.6459177880571275,-0.4666711526659282,0.48509965556593937,1,0,0
1777,-0.2853077775013095,-2.7585495905027644,0.9804332746984319,0,1,0
1778,-1.0469794201268166,0.5522641542954655,0.6781438617818218,0,1,0
1779,0.1918816274098201,0.6231939560580377,0.6461340647768965,1,1,0
1780,-1.4856956359447768,-0.6693906898248274,0.3746200604744597,0,1,1
1781,-0.3525016454782634,0.7434705052758871,0.8817766180271368,1,1,0
1782,-0.18260167493219392,0.49982666303612006,0.02299300000815452,1,0,0
1783,-0.021942941188002888,0.2822241943020839,0.17186153312397479,0,1,0
1784,-0.20291710716530167,0.007650962185993518,0.23161949676023996,0,0,1
1785,1.9379734750233686,-0.46200960027775806,0.8166419838410396,0,1,0
1786,1.7621469173170412,-0.07130819682886769,0.44366782313043673,1,1,0
1787,-1.8461261066105155,0.6604150537871548,0.5393540909407148,0,0,0
1788,-1.8688275589699028,-1.6862354242004476,0.6649843695434273,1,1,0
1789,-1.2243175998065141,1.4877458832805057,0.5545071938333624,0,0,0
1790,-0.4905913518008427,0.24395541242948568,0.7774884430123061,0,1,0
1791,0.46329438290734465,-0.3814565715529215,0.3754010204784346,1,0,0
1792,-0.13176138824324757,-0.5183759305130063,0.08927657101452058,0,1,1
1793,-1.8287406498880179,0.1856539638551701,0.3254349620761835,1,0,1
1794,-1.536711777760222,1.2355686442400655,0.13139535556559812,1,0,0
1795,0.45221341731774783,1.0603109113810028,0.29975444660586514,0,0,0
1796,-0.17980319856985144,-0.7710237689586109,0.3555718200993624,1,0,0
1797,1.4928326777803518,-0.2655202952755222,0.21342044015921213,1,1,0
1798,0.8548615974564798,0.5110992498819286,0.5481335167957552,0,0,0
1799,1.2160300697114848,1.1721820632312756,0.8431861548038665,1,1,0
1800,-1.0809212257968754,-0.862851732847903,0.5824324167628285,0,0,0
1801,-1.7144778215711067,0.8108690910416265,0.23263801376093385,1,1,0
1802,-0.16644890183145866,-0.13046774451059714,0.604751222042763,0,1,0
1803,-1.1864847675060475,-2.4099861855522433,0.8305392725105581,0,1,0
1804,-0.9117150842389327,-1.6202240318150163,0.7565194703561645,1,0,0
1805,-1.0574780582722834,1.328037268469053,0.4811258062737209,0,0,0
1806,-0.08701570222324541,0.8684083601069021,0.32794035212723693,1,0,1
1807,0.8954249104066944,-0.08937929083863348,0.4796762044702101,1,1,0
1808,-0.2093245633984877,-0.8636901512648386,0.846531026360754,1,0,1
1809,-0.7109676603864358,-0.8342611776753488,0.10356750047145047,1,0,1
1810,1.7453641951016976,0.09462326900797088,0.14208752308288164,1,1,1
1811,0.4759298206573538,-0.7233894773720537,0.6764473533435426,1,0,0
1812,-0.40887880420552924,-0.4091513607333987,0.36177537328525144,0,1,1
1813,1.1355102420546634,-1.4530324646870445,0.641896361500712,0,1,1
1814,0.01610083709783945,-1.3782900921850376,5.156593925581543e-05,0,1,1
1815,1.250805315496786,-1.4048584435658693,0.5502166411699433,0,1,0
1816,0.20270151218443264,0.9914065027209074,0.47260601320998075,1,1,0
1817,1.0786702069058154,0.18003317149615927,0.3043675895450093,0,1,0
1818,0.8099901262327377,-1.0147251155990171,0.5561770349726253,1,0,0
1819,0.24219335951500107,2.4017118293964446,0.1423412562301004,1,1,0
1820,1.8628909652724022,-0.8809764236316301,0.43381259482149326,0,1,0
1821,0.439873979510288,1.5371130735970302,0.4871495321722239,1,1,0
1822,1.292778714223685,-0.7591663031519725,0.7402013728709776,0,1,1
1823,-1.8641962737173121,-0.37521980260202625,0.7047059295844267,0,0,0
1824,-0.9809134285477296,-0.12978919505086325,0.4090055173985664,1,0,0
1825,-0.2709804271203153,0.0778567630919467,0.4500578468801715,0,0,0
1826,-0.16345879373765015,0.5415262743435207,0.9918515648177577,0,1,1
1827,-0.40419354090622867,-1.8089685519570533,0.10160922568543151,1,1,0
1828,0.7420096065674827,0.23443335683430255,0.9415804673911695,1,0,0
1829,1.3398722574300639,0.10814969684792107,0.19695023611611884,1,0,0
1830,-0.37604510936741964,-0.7998504688928768,0.03484459515802263,1,0,0
1831,-1.0511351236554425,1.2392626041574215,0.8157986402449319,0,0,0
1832,0.5775890418013119,-1.9568679638196278,0.7732811431435664,1,0,0
1833,0.8323125506178339,-0.6804353145364663,0.026107974455356397,0,0,0
1834,1.2930247689405145,-0.10799088733004773,0.27078730118377525,1,1,0
1835,-1.2079313499235107,-0.5101196238288188,0.3319756286761335,1,0,0
1836,1.246205578868751,1.3081353531452093,0.1109654997117775,1,0,0
1837,0.3093462464029737,-1.247872260394222,0.9909384567751736,0,1,0
1838,-0.5060006758844416,-0.6779879015340571,0.5033586498746752,1,0,0
1839,-0.9155372390099439,-0.9642331215666673,0.7680269653721333,1,0,0
1840,-0.3173790186634899,1.0470000607780778,0.9718573165830193,1,1,0
1841,-0.03616627034929774,-1.4286434235106655,0.5694996174356582,1,1,0
1842,-1.0596104783918694,1.1295609527680266,0.16635994039724777,0,1,0
1843,0.6284221832562309,1.045277220837752,0.27980089783526907,0,1,0
1844,1.3689691248009448,1.6919307659713465,0.4769253758961136,0,1,0
1845,0.7781991953624559,-0.4732877025771764,0.36700509598329156,0,1,0
1846,0.2574501030730834,0.3178410694044145,0.6476309668217949,1,0,0
1847,-0.31105448011470105,0.8840417131081237,0.6506968171268367,1,0,0
1848,2.1607843267401914,0.5927333582310331,0.6064204361106701,0,0,0
1849,0.30138747285571443,-0.26653019347808,0.40870978393833124,0,1,0
1850,-0.4431262538160074,0.23701404584699015,0.3584957645948279,0,1,0
1851,-1.5922110013637227,1.2412317195735556,0.8468002303477794,1,1,0
1852,-0.008962584271479664,-0.019644665733733586,0.028633710074479457,1,1,1
1853,0.544411098114779,-0.4419773313536876,0.7106745827374884,0,0,0
1854,0.5797521218180113,-1.1592926353912214,0.566003898184804,0,0,0
1855,-0.25632627479689407,0.6108617014048305,0.537010777136304,1,0,0
1856,0.6900070836361712,-0.6027846583669242,0.25816319461841175,0,1,0
1857,-1.1531546485103703,0.17965029948234068,0.4313871018477249,1,1,0
1858,-0.007284929003147742,-1.0576438692629158,0.5613790273557582,0,0,0
1859,-1.0564675040373699,-1.7726086763468203,0.9379644247120335,0,1,0
1860,1.3366818357943309,0.04718313618576714,0.8427555341047512,1,1,0
1861,-0.47863281082427445,1.001944885324917,0.30553384551281915,0,1,0
1862,-1.785045261782656,0.3098403828769756,0.3275202983835587,0,1,0
1863,0.05133516962748829,-0.068787694313135,0.4747050142803514,0,1,0
1864,-0.281273421014583,1.4966935321470878,0.3024590606369244,1,0,0
1865,-0.03675404731424364,-1.2053515148579148,0.7811929317622737,0,1,0
1866,1.0632716818711767,-0.7938255446800677,0.0931332674833496,0,0,0
1867,0.6454474591259475,-1.3443382002909552,0.21581546028715848,0,1,0
1868,0.7748590132093532,0.320083760477966,0.8722989793752753,1,0,0
1869,-0.2443793875825999,-0.19459377073259146,0.5359850798705842,1,0,0
1870,-1.0049682163999456,0.05621270783094364,0.1026683917244039,0,1,0
1871,2.506711014747038,1.4436654673714842,0.8375827431687793,0,1,0
1872,-0.55497420573399,1.2349613378898903,0.8472138875911939,0,1,0
1873,0.04744685974979542,-1.5333309568848972,0.31357378312350437,0,1,0
1874,-0.7165153969736315,-0.004601817135704378,0.4575546028235652,1,1,0
1875,-0.2912905780554741,-0.7300075759529545,0.974197844447879,1,1,0
1876,0.17536775149276237,-0.6671061699270372,0.8612277044193231,0,0,0
1877,-1.7947861780225678,-0.8262199341662692,0.6588018452531252,1,0,0
1878,-0.8318396577539042,1.3842300518195607,0.44577369042456605,0,1,0
1879,0.06222056593980025,-0.5027945498001023,0.6677895824840903,0,0,0
1880,-0.8356182322131649,-1.3653691642329657,0.530649666378482,1,0,0
1881,-0.5594333389432954,0.44417151252714115,0.8489889776774916,0,1,0
1882,-0.21288984029749616,-0.008253240429478781,0.7131200644545771,1,1,0
1883,-0.8011632908663802,-1.1089122853970343,0.059158337546657336,0,0,1
1884,-2.921621327654611,0.8435243210421006,0.12901128540097695,0,0,0
1885,1.0630047274141567,-0.2311598809810116,0.4354107036746159,1,1,0
1886,-0.5807796131650952,1.1185072266884315,0.3505436302617,1,0,0
1887,0.8077426803754643,-0.5568953380519708,0.34240077790850476,0,1,0
1888,1.906132798942944,-0.32188846787966735,0.8875826237335225,0,1,0
1889,-0.5714121024405288,-0.7047647466004479,0.9684149971765822,1,0,0
1890,1.0486397942543069,0.38209392372460904,0.24498362777742888,0,0,0
1891,1.1016909609648886,0.397252883309386,0.9008965220166025,1,1,0
1892,-1.7914163485562864,0.10482154812609276,0.6462189547603208,0,0,0
1893,-0.5994745537455904,0.2729618079527738,0.35480099355740913,0,1,1
1894,1.7497559682480692,-0.9436490489453261,0.9084405464165731,1,0,0
1895,-0.9317453681513855,-0.5328841700707659,0.6522976745755485,1,1,0
1896,0.706794482594103,1.4242682106178068,0.9366758700511402,0,1,0
1897,0.6641904704392257,0.2613099161292773,0.9974116602059778,0,0,0
1898,-0.8271498124489116,-0.11688054026694977,0.8794089025979297,0,1,0
1899,1.523279732966283,0.6951292325835441,0.4481887428563881,0,1,0
1900,1.282857301651173,1.7440592877019925,0.4881289483190666,1,0,0
1901,-0.4895341659806451,-1.3518496261740143,0.8456742236460002,0,0,0
1902,0.48422283860928284,0.06430742610093965,0.06723074605109569,0,1,1
1903,-0.6845315437677552,-0.25873168341527203,0.44341041294684214,0,1,0
1904,0.9787116057393604,0.5738885677205109,0.5402816478701433,0,1,0
1905,-0.19260968045819696,-1.301289294887158,0.45448969768152925,1,1,0
1906,-0.2111319714040531,-0.9613090371424815,0.6539448864368569,0,0,1
1907,-0.3238331513256508,-1.397770815663042,0.16063285841597286,0,1,0
1908,-2.1287311278063505,-1.1896989927899535,0.6455791579775341,1,0,1
1909,-1.3817811648735316,1.727321787109707,0.8055047506850106,0,1,0
1910,-0.39620590755746093,1.1430435422811427,0.6412170319552458,1,1,0
1911,0.5865246357651472,-1.2200912926794096,0.10325171678359146,0,0,0
1912,0.07899375660648685,0.2541063359457726,0.1738220174596743,0,0,0
1913,0.0034781871244212617,0.5210379818594651,0.6771383086220082,0,1,0
1914,-0.03940070426059493,0.9667971077445136,0.8344711425667005,0,0,0
1915,1.6505288515931529,0.34491053843480785,0.22580789184209737,1,0,0
1916,0.3429506122137799,-0.9233545559854709,0.8467519146840616,0,0,1
1917,-0.7372702684686898,-1.4501024275943153,0.10483220461467024,0,0,0
1918,1.057495281659255,-0.687805154781303,0.8722126866712686,0,0,1
1919,-0.37890003011990503,0.24480681189198888,0.25710197163054904,1,0,0
1920,-0.23520448226891186,2.345075812576756,0.1772027463728224,0,1,0
1921,1.2176913389820756,-0.4482631992114998,0.7517351293341188,1,1,0
1922,0.6993989730719703,-0.03968448504691086,0.5711652786577551,0,0,0
1923,-1.3126216661454546,-0.612268253474292,0.4683317294153385,0,1,0
1924,0.4133577794102085,-0.3846891359901688,0.4294175305683453,1,1,0
1925,-0.46746072285483004,0.7780626554600134,0.5235696280642833,1,0,1
1926,-0.8157426790457916,1.6525603206376445,0.37758831250699243,0,1,0
1927,-1.204232506215284,-0.11802556776116459,0.06930379664663289,0,0,0
